customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk,Recommendation,Top_Churn_Drivers,Monthly_Revenue_At_Risk
1444-VVSGW,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,0.07403065710458578,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__Contract_Two year",0.0
6898-MDLZW,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,No,0.2303317198962357,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
0074-HDKDG,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611,No,0.06219913710406833,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__PaperlessBilling_No",0.0
3982-JGSFD,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,No,0.0284588579191553,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__InternetService_DSL, cat__PaperlessBilling_No",0.0
7928-VJYAB,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,No,0.6084667954072911,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,0.5362975651900185,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
2665-NPTGL,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,0.6472979019091881,Medium,Targeted engagement and personalized offer,"cat__Contract_Month-to-month, num__tenure, cat__InternetService_Fiber optic",0.0
8728-SKJLR,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.25,3089.1,No,0.29947865288433806,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7733-UDMTP,Female,1,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,No,0.23282245685320407,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
0431-APWVY,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,0.31310220225977486,Low,Continue regular customer engagement,"cat__InternetService_Fiber optic, num__TotalCharges, cat__Contract_Two year",0.0
5081-NWSUP,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0.1230068345009135,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__OnlineSecurity_No",0.0
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364,No,0.07886370594796455,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__MultipleLines_No, cat__PaperlessBilling_No",0.0
7277-OZCGZ,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No,0.4042676662140873,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
5236-PERKL,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465,Yes,0.1033421057293868,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,0.0637644097788938,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__InternetService_DSL",0.0
3096-WPXBT,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0.09385505197814521,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__Contract_Two year",0.0
9962-BFPDU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0.16239319788374443,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,0.021012862685259343,Low,Continue regular customer engagement,"num__tenure, cat__InternetService_DSL, cat__OnlineSecurity_Yes",0.0
9741-YLNTD,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No,0.6134038448308754,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Yes,0.3473171188138269,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0.34326422052946043,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes,0.3202843533284139,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
6000-APYLU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,Yes,0.6966186968575289,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0.010904229934000592,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__InternetService_DSL, cat__OnlineSecurity_Yes",0.0
9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,Yes,0.4668777040980445,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,0.02190420950544336,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__InternetService_DSL, cat__OnlineSecurity_Yes",0.0
5671-RQRLP,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.65,5411.4,No,0.05949391227283462,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
5129-JLPIS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,No,0.4620557704621984,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
5170-PTRKA,Female,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782,No,0.027187109707348386,Low,Continue regular customer engagement,"cat__PhoneService_Yes, cat__Contract_Two year, cat__MultipleLines_No",0.0
4819-HJPIW,Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,0.30951222983804083,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
8780-RSYYU,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No,0.09033034417385166,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
2335-GSODA,Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,No,0.03159488359760889,Low,Continue regular customer engagement,"num__tenure, cat__PhoneService_Yes, cat__MultipleLines_No",0.0
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,0.03323454999727679,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
6169-PPETC,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,No,0.009223507544417583,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Partner_No",0.0
4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,0.4458567607373812,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
7359-WWYJV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,No,0.03921747415626662,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__InternetService_DSL",0.0
8620-RJPZN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,No,0.24631905137852753,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1,No,0.22625346929998422,Low,Continue regular customer engagement,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7629-WIXZF,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,No,0.25465173656767814,Low,Continue regular customer engagement,"num__tenure, cat__PaymentMethod_Electronic check, cat__Contract_Two year",0.0
2616-FLVQC,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,No,0.002934581210488872,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Dependents_Yes",0.0
9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.85,736.8,No,0.2616127652725475,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,0.08577712514743123,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__InternetService_DSL",0.0
2971-SGAFL,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,0.4786110346576688,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PaymentMethod_Electronic check",0.0
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,Yes,0.6987534093491866,Medium,Targeted engagement and personalized offer,"cat__Contract_Month-to-month, num__tenure, cat__InternetService_Fiber optic",0.0
5245-VDBUR,Female,0,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,0.032267318998694776,Low,Continue regular customer engagement,"cat__PhoneService_Yes, cat__Contract_Two year, cat__MultipleLines_No",0.0
1493-AMTIE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,0.24772014504625073,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
1112-CUNAO,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Yes,0.6357327322338145,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
7571-YXDAD,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,0.5809070182259524,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
8714-EUHJO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,0.5323139453306008,Medium,Targeted engagement and personalized offer,"cat__Contract_Month-to-month, num__TotalCharges, cat__InternetService_Fiber optic",0.0
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,0.17161766442721899,Low,Continue regular customer engagement,"num__tenure, cat__InternetService_Fiber optic, cat__Contract_Two year",0.0
6713-OKOMC,Female,0,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,No,0.29493812479519865,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
8749-CLJXC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0.19563621814270674,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,0.7676262596206419,High,Immediate retention offer and customer support follow-up,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",79.6
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,0.09465456170104555,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Two year, cat__InternetService_DSL",0.0
7470-MCQTK,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,0.54700623472831,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0.06191935078659968,Low,Continue regular customer engagement,"cat__Contract_Two year, num__TotalCharges, cat__TechSupport_No",0.0
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,No,0.19288070332436705,Low,Continue regular customer engagement,"num__TotalCharges, cat__InternetService_Fiber optic, cat__Contract_Two year",0.0
4581-LNWUM,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,No,0.5454767615638932,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__PhoneService_Yes",0.0
9710-ZUSHQ,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes,0.45961647748311557,Medium,Targeted engagement and personalized offer,"num__TotalCharges, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,No,0.004751023372474932,Low,Continue regular customer engagement,"cat__Contract_Two year, cat__InternetService_DSL, cat__OnlineSecurity_Yes",0.0
4013-GUXND,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,20.8,No,0.19570451011708448,Low,Continue regular customer engagement,"num__tenure, cat__Contract_Month-to-month, cat__Contract_Two year",0.0
5022-JNQEQ,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,No,0.49890010372120025,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,0.6204718386248709,Medium,Targeted engagement and personalized offer,"num__tenure, cat__Contract_Month-to-month, cat__InternetService_Fiber optic",0.0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0.002376668395429135,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Partner_No",0.0
0962-CQPWQ,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1296.15,No,0.002474394576529085,Low,Continue regular customer engagement,"cat__InternetService_DSL, cat__OnlineSecurity_Yes, cat__Partner_No",0.0
